ID	logFC	logCPM	F	PValue	names	symbol	entrezid	FDR
MSTRG.11583	-4.82531550731716	-2.5088520665558	19.225098991988	3.22663809162685E-05	MSTRG.11583			0.0225531283841348
MSTRG.23934	-3.61076992422347	-1.75204467195983	19.0110508637806	3.28300185124966E-05	MSTRG.23934			0.0225531283841348
MSTRG.37882	-1.55044851786593	-0.913360724239281	18.894519261314	3.45448169039496E-05	MSTRG.37882			0.0229656171475322
MSTRG.31095|ENSG00000007944|ENSG00000218073|ENSG00000263712	-0.467574709027164	5.5635402401312	18.6848973660503	3.78642880289079E-05	ENSG00000007944|ENSG00000218073|ENSG00000263712			0.0243857847496176
MSTRG.38915	-3.87302899111733	-2.2145987266905	19.0566687195854	4.03582288479302E-05	MSTRG.38915			0.0247425484835263
MSTRG.5426|ENSG00000110628	0.837847330342383	5.21669354931146	18.5160510554847	4.08193822329998E-05	ENSG00000110628	SLC22A18	5002	0.0247425484835263
MSTRG.36257|ENSG00000255182	1.3438398534904	0.527817872647467	18.3609404687955	4.36508199570287E-05	ENSG00000255182	CTD-2517M22.14		0.025702849956983
MSTRG.37889	-2.11499585082325	0.1682307658446	18.1742658582478	4.73896235790156E-05	MSTRG.37889			0.0271292431205537
MSTRG.32135	-1.92839859405875	0.033356290941477	18.0353336485747	5.0384220499008E-05	MSTRG.32135			0.0280640108179474
MSTRG.11918|ENSG00000279092	-2.1210527201449	-0.514991494670744	17.7513573320636	5.71238451059956E-05	ENSG00000279092	RP11-1H8.5		0.030219030664004
MSTRG.27144	-4.61266859710203	-2.01035464199341	17.7489092700057	5.71858021202462E-05	MSTRG.27144			0.030219030664004
MSTRG.4131	-4.62275853386362	-2.5908557576395	17.3349873794109	7.08616612081231E-05	MSTRG.4131			0.0360781202862468
MSTRG.28788	-3.56701745323207	-2.83411768641405	17.7751589827803	7.17746097208074E-05	MSTRG.28788			0.0360781202862468
MSTRG.26320	-4.50019411307443	-2.58789557925411	16.4867913386241	0.000106482189510031	MSTRG.26320			0.0522497962764817
MSTRG.16541	-4.49415949100971	-2.53271018533645	16.1468538431431	0.000120245089613346	MSTRG.16541			0.0576309546939873
MSTRG.27335	-5.35461421550108	-2.5543491046399	17.0434633503058	0.000124140052056177	MSTRG.27335			0.0581455075642217
MSTRG.23909|ENSG00000278996	-0.871159207854967	1.34036524330048	15.9501467775704	0.000127887609320931	ENSG00000278996	CH507-513H4.1		0.0584542123623447
MSTRG.21081|ENSG00000003137	-5.85977270058787	-1.05748075703211	16.0102960728458	0.000133175575853	ENSG00000003137	CYP26B1	56603	0.0584542123623447
MSTRG.37939	-4.22142567299793	-2.06442639586505	15.9171167268127	0.000133308165414635	MSTRG.37939			0.0584542123623447
MSTRG.38196	-3.89117003844296	-2.41138347471898	15.1762207783875	0.000186284176477532	MSTRG.38196			0.0799818873546971
MSTRG.24018	-5.16944726614588	-2.77051415736494	16.286964061684	0.000206758105169893	MSTRG.24018			0.0864296681286457
MSTRG.16257|ENSG00000260793	0.562256152622091	1.87547843985593	14.8638675671706	0.000209689136126561	ENSG00000260793	RP5-882C2.2		0.0864296681286457
MSTRG.11592	-1.11690652882114	-0.863878579050216	14.6507307148491	0.000231233520947223	MSTRG.11592			0.0934410124157122
MSTRG.35347	-4.30548841388709	-2.68119631957662	14.9905144538863	0.000246714779877543	MSTRG.35347			0.0977797095864671
MSTRG.2893	-4.1106802768148	-2.75674787753708	14.5289860499494	0.000282375214131068	MSTRG.2893			0.109801335623154
MSTRG.37867	-1.12959109000432	-0.948275161545991	14.0461398237443	0.00030560683525796	MSTRG.37867			0.116634282737616
MSTRG.11699	-4.05388086570668	-2.73382861614395	13.9408448999202	0.000327765586823749	MSTRG.11699			0.121904509947472
MSTRG.36846	-3.91747256204879	-2.7174024504485	14.2256883781108	0.000331565285375144	MSTRG.36846			0.121904509947472
MSTRG.29288	-3.31047476574801	-2.24663418456419	13.7983996790957	0.00034281797008625	MSTRG.29288			0.121904509947472
MSTRG.10968	1.51819930972596	-1.30924092892187	13.7967775345109	0.00034307640239475	MSTRG.10968			0.121904509947472
MSTRG.23957|ENSG00000280441	-0.820946961497088	1.95809538421308	13.5913402814374	0.000377480273011326	ENSG00000280441	CH507-528H12.1		0.131855778754075
MSTRG.28040|ENSG00000145244	-4.78768873099686	-2.05824916293707	13.4415301865372	0.000415106768365064	ENSG00000145244	CORIN	10699	0.14258225648726
MSTRG.18366|ENSG00000104883	2.31121509922648	-0.421395368694296	13.2041265999162	0.000452302245511158	ENSG00000104883	PEX11G	92960	0.152811425864581
MSTRG.29843	-4.57930182707101	-2.58312573210768	13.8139189946849	0.000471744867547239	MSTRG.29843			0.156809515730339
MSTRG.34633|ENSG00000197362	0.378445709807172	3.17582024151916	13.0553399523753	0.000484969175959565	ENSG00000197362	ZNF786	136051	0.158646503926201
MSTRG.37859	-3.53393247411116	-2.50302852645932	13.0009210089964	0.000506971275792447	MSTRG.37859			0.163252672231352
MSTRG.10168|ENSG00000169397	-1.67065543251434	0.589849331536178	12.5848917479528	0.000605395610679692	ENSG00000169397	RNASE3	6037	0.191947663699966
MSTRG.497|ENSG00000142798	1.31958948905701	1.07067952231959	12.4513470876886	0.000644600041560874	ENSG00000142798	HSPG2	3339	0.201281246311031
MSTRG.21416|ENSG00000230606	0.586971783363786	5.25332525545095	12.2944471084676	0.000694323198327216	ENSG00000230606	AC159540.1		0.211446196955092
MSTRG.7288|ENSG00000226210	0.43748318282816	5.86882900194617	12.2802219892433	0.000699022308228933	ENSG00000226210	WASH7P	100288778	0.211446196955092
MSTRG.23310|ENSG00000101350	-0.277711395810416	4.18268005362798	12.2535165049515	0.000707932824974592	ENSG00000101350	KIF3B	9371	0.211446196955092
MSTRG.29986|ENSG00000112874	2.28475996887003	-0.67839253608721	12.1789955226121	0.000733421247951536	ENSG00000112874	NUDT12	83594	0.213160593591938
MSTRG.2540|ENSG00000125459	0.473956227007838	3.36164794968759	12.1763052606161	0.000734358879374428	ENSG00000125459	MSTO1	55154	0.213160593591938
MSTRG.2496|ENSG00000132694|ENSG00000266160	-0.538967100952621	5.98323483598011	11.8926262109309	0.000840497589876272	ENSG00000132694|ENSG00000266160			0.240580761524446
MSTRG.10326|ENSG00000100448	-2.55086361877363	0.0314865767022576	11.8488680342975	0.000860316191155451	ENSG00000100448	CTSG	1511	0.240995292793345
MSTRG.33849|ENSG00000075142	-0.232182370671909	4.7570002571471	11.8315840646139	0.000865333187767847	ENSG00000075142	SRI	6717	0.240995292793345
MSTRG.10888|ENSG00000175985	1.83096674876998	-0.6017829154366	11.651495569461	0.000943104839345368	ENSG00000175985	PLEKHD1	400224	0.257365114351102
MSTRG.18715|ENSG00000187912	1.03685314107503	3.3806936445139	11.6425281217349	0.000949087713653442	ENSG00000187912	CLEC17A	388512	0.257365114351102
ENSG00000112742	-5.18580316119778	-2.55930816916458	11.6140089923799	0.000996173740514699	ENSG00000112742	TTK	7272	0.266445209958368
MSTRG.2488|ENSG00000237842	-0.321882227986442	1.75629681421022	11.5116822497739	0.00100842963640898	ENSG00000237842	RP11-110J1.2		0.266445209958368
MSTRG.23905	0.622342489185979	-0.0840460178492859	11.4581380793183	0.00103466646681388	MSTRG.23905			0.266806416842158
MSTRG.24715|ENSG00000230701	0.961217681148742	-0.40203414724237	11.4560798497058	0.00103568893917088	ENSG00000230701	FBXW4P1	26226	0.266806416842158
MSTRG.18277|ENSG00000105519|ENSG00000187650|ENSG00000267314	0.300027371596169	5.73225583980931	11.4051799780739	0.00106130878152867	ENSG00000105519|ENSG00000187650|ENSG00000267314			0.266836497103566
MSTRG.31474|ENSG00000224389	0.825452784792819	2.27287261740532	11.3957386357587	0.00106613235067457	ENSG00000224389	C4B	721	0.266836497103566
MSTRG.25009|ENSG00000133466	0.473830302141748	3.48004305953337	11.3655618128225	0.00108170177602432	ENSG00000133466	C1QTNF6	114904	0.266836497103566
MSTRG.38609|ENSG00000186871	-2.26352192169888	-1.40707208634035	11.3542542838264	0.00108759598994127	ENSG00000186871	ERCC6L	54821	0.266836497103566
MSTRG.16608|ENSG00000005381	-0.993464955216959	2.0073796185952	11.2882234029858	0.00112268317232956	ENSG00000005381	MPO	4353	0.271832157928275
MSTRG.15414|ENSG00000214941	0.319707501896499	3.12532357899135	11.2667605272348	0.00113433769624104	ENSG00000214941	ZSWIM7	125150	0.271832157928275
MSTRG.21415|ENSG00000277701	0.553917993455522	5.31802389994742	11.2065573814266	0.00116769892264605	ENSG00000277701	RP11-734K23.9		0.274269752914162
ENSG00000133454	5.56297852399593	-2.54597726396085	11.4508551821171	0.00117112612239538	ENSG00000133454	MYO18B	84700	0.274269752914162
MSTRG.30300|ENSG00000120738	-1.13849642123306	1.42094778109304	11.170596550577	0.00118810753879975	ENSG00000120738	EGR1	1958	0.275120317608136
MSTRG.36632|ENSG00000198467	0.687964919301904	3.66728188631762	11.0619577173108	0.00125202638802695	ENSG00000198467	TPM2	7169	0.286700131453861
MSTRG.31958|ENSG00000112305	-0.217949830924091	4.42168855771421	10.967910872438	0.00131022179990383	ENSG00000112305	SMAP1	60682	0.296729242573824
ENSG00000227508	0.888563316209135	0.295000483125179	10.9028758584915	0.00135209115987511	ENSG00000227508	LINC01624	401289	0.302883116455066
MSTRG.14562|ENSG00000132613	0.915883270954386	0.648924178623278	10.8372615125925	0.00139573398057002	ENSG00000132613	MTSS1L	92154	0.309297651672769
MSTRG.10173|ENSG00000169385	-0.977604171539235	3.25559783883758	10.6605311320271	0.00152297116604307	ENSG00000169385	RNASE2	6036	0.333903327244486
MSTRG.17897	-3.42171830124729	-2.53923276758473	10.7264789761968	0.0015738613162885	MSTRG.17897			0.34142850386726
MSTRG.33920	1.48176498433969	-1.30635238029999	10.5100056759015	0.00163615575531393	MSTRG.33920			0.348896231341579
MSTRG.17453|ENSG00000141391	3.40340397146691	-2.02494685370341	10.4787987322681	0.00166121197639516	ENSG00000141391	PRELID3A	10650	0.348896231341579
MSTRG.39248|ENSG00000230578	-0.702616337374845	-0.877940192861646	10.4743523931187	0.00166481407638341	ENSG00000230578	RP13-228J13.5		0.348896231341579
MSTRG.25223	0.798999403386081	-0.0394726039132655	10.448674286988	0.0016857749683455	MSTRG.25223			0.348896231341579
MSTRG.8112|ENSG00000110844	0.686383191548084	1.17207772052581	10.3838908541105	0.00173987706603724	ENSG00000110844	PRPF40B	25766	0.348896231341579
MSTRG.2295|ENSG00000143367|ENSG00000232536	-0.576572973176986	1.82456174959183	10.3718392974751	0.00175013778031278	ENSG00000143367|ENSG00000232536			0.348896231341579
MSTRG.37881	-1.20000949658861	-0.509751587157591	10.3663591357965	0.00175482424707479	MSTRG.37881			0.348896231341579
MSTRG.4431|ENSG00000214881	-1.39206194565251	-0.601065143587737	10.3544933744786	0.00176501594492003	ENSG00000214881	TMEM14DP		0.348896231341579
MSTRG.18026|ENSG00000197766	-1.35567003548371	7.21840231093845	10.3659861476258	0.0017677757392031	ENSG00000197766	CFD	1675	0.348896231341579
MSTRG.34606	4.52727874944461	-1.54664281296334	10.3399649256968	0.001777577965494	MSTRG.34606			0.348896231341579
MSTRG.23303|ENSG00000101367	-0.258107344246702	6.09510277207392	10.2580837239334	0.00185012401508842	ENSG00000101367	MAPRE1	22919	0.359709488933559
MSTRG.3298	0.587096619099224	-0.18785425385604	10.2373242758687	0.00186899811187447	MSTRG.3298			0.359983010164683
ENSG00000212710	-1.08282973740124	-1.01152220696882	10.1862676711353	0.00191626868394434	ENSG00000212710	CTAGE1	64693	0.365670197290824
MSTRG.33518	-1.33770540492121	-1.151973260875	10.1638074998945	0.00193745287687788	MSTRG.33518			0.365901280839693
MSTRG.34637|ENSG00000204947|ENSG00000240877	0.585742647523668	1.27885891118399	10.1474967436117	0.00195298854346966	ENSG00000204947|ENSG00000240877			0.365901280839693
MSTRG.9178|ENSG00000214760	-4.87260825854788	-1.09017107456839	10.1569336879116	0.00203262755106372	ENSG00000214760	RPL21P1		0.375955301580516
MSTRG.29957	-3.29307364508311	-2.56164326392879	10.1794020612528	0.00204313619181027	MSTRG.29957			0.375955301580516
ENSG00000196391	2.4767184466941	-1.6110009118996	10.0081486248502	0.00209107771536042	ENSG00000196391	ZNF774	342132	0.381371864034185
MSTRG.7218	1.06161991998852	-0.713276879552702	9.98402787195768	0.0021159865873494	MSTRG.7218			0.382529540163893
MSTRG.24573|ENSG00000099940	-0.270445719196243	4.75538167897963	9.94568143349883	0.00215621902181477	ENSG00000099940	SNAP29	9342	0.386413198439831
MSTRG.37721|ENSG00000238058	0.590710997621186	1.29095065578212	9.86625967107557	0.0022420814019452	ENSG00000238058	RP11-432J22.2		0.398336686316281
MSTRG.2425|ENSG00000163354	2.52224242046317	-0.571531808321912	9.80558730861095	0.0023112964203743	ENSG00000163354	DCST2	127579	0.40712399938029
MSTRG.32667|ENSG00000186625	-0.284268466815501	3.03227269503269	9.7277020321777	0.00240043768554021	ENSG00000186625	KATNA1	11104	0.417626042455069
MSTRG.13202|ENSG00000197599	0.618489787899409	2.07247938058206	9.71842376765509	0.00241144640944021	ENSG00000197599	CCDC154	645811	0.417626042455069
MSTRG.16045|ENSG00000167914	3.74902645710013	-1.24397552346537	9.673741947982	0.00246600196784858	ENSG00000167914	GSDMA	284110	0.423515287961595
ENSG00000133477	-1.72579645441716	-1.00984479633315	9.63968220493756	0.00251387516939975	ENSG00000133477	FAM83F	113828	0.428169036083963
MSTRG.33944|ENSG00000198556	0.419777455109407	3.44294333992631	9.59520343479591	0.00256270052938757	ENSG00000198556	ZNF789	285989	0.432907337788101
MSTRG.1177|ENSG00000159596	-0.225069229069716	3.59832726170522	9.56000547462229	0.00260768380605041	ENSG00000159596	TMEM69	51249	0.433807295837324
MSTRG.5575|ENSG00000166471	0.4795434556536	3.53335500272045	9.55811187478915	0.00261012687097036	ENSG00000166471	TMEM41B	440026	0.433807295837324
MSTRG.31705	-2.77148788230974	-2.52225328703913	9.53217608165617	0.00264382775054306	MSTRG.31705			0.435893168887536
MSTRG.957	0.891162516560301	0.228245724988113	9.50002894710083	0.00268622531899736	MSTRG.957			0.438627009849216
MSTRG.35293|ENSG00000147526	-0.295851118936634	6.50498843632441	9.48117991853654	0.00271141106978784	ENSG00000147526	TACC1	6867	0.438627009849216
MSTRG.34492|ENSG00000211745	-1.10540150915131	0.93878927589634	9.47163404430523	0.00272425917126982	ENSG00000211745	TRBV4-2		0.438627009849216
MSTRG.3142|ENSG00000236035	-0.782493722777041	0.0575442159595469	9.40241149505492	0.00281933294720488	ENSG00000236035	RP11-90O23.1		0.447255477136178
MSTRG.23609|ENSG00000235621	0.827978724434662	1.27385114531326	9.4010382151423	0.0028212534343104	ENSG00000235621	LINC00494	284749	0.447255477136178
MSTRG.6250|ENSG00000173727	-0.725074631685525	1.52453276134494	9.36924488351854	0.00286609587788053	ENSG00000173727	CMB9-22P13.1		0.448380135764041
MSTRG.18019|ENSG00000196415	-2.72627429885119	-0.903919462338474	9.36573615991757	0.00287353327736595	ENSG00000196415	PRTN3	5657	0.448380135764041
MSTRG.37119	1.42442993571701	-1.30032308411139	9.31731725884903	0.0029409291647332	MSTRG.37119			0.448380135764041
MSTRG.35848	-1.45292114361917	-1.44993405026915	9.29581755161442	0.00297250182799856	MSTRG.35848			0.448380135764041
MSTRG.13319|ENSG00000172460	1.13253709383788	1.09838042309265	9.29543652118635	0.00297306453037022	ENSG00000172460	PRSS30P	124221	0.448380135764041
MSTRG.19957	-0.912928770477835	-1.03736291034638	9.28008284461605	0.00299583067840793	MSTRG.19957			0.448380135764041
MSTRG.8018|ENSG00000179715|ENSG00000258181	0.421288039358668	6.71198181165324	9.27269831710413	0.00300684450850307	ENSG00000179715|ENSG00000258181			0.448380135764041
MSTRG.2544|ENSG00000203761	0.5627871273613	2.92500721513198	9.26100285316354	0.00302437381805359	ENSG00000203761	MSTO2P		0.448380135764041
MSTRG.32966	1.60206452855614	-1.39280568425021	9.22612587764913	0.00307727867145713	MSTRG.32966			0.448380135764041
MSTRG.36230|ENSG00000179698	0.725338888991134	1.53012916485035	9.22090280246924	0.00308528364196837	ENSG00000179698	WDR97	340390	0.448380135764041
MSTRG.20559|ENSG00000235064	0.774763472166617	-0.39984416886669	9.18875716723498	0.00313502749909064	ENSG00000235064	SLC25A5P2		0.448380135764041
MSTRG.36713|ENSG00000233111	-0.536724528441256	0.253651023713461	9.18589668917195	0.00313949399692343	ENSG00000233111	RAB1C		0.448380135764041
MSTRG.22189	1.65557645845918	-1.53955335190642	9.17799641796409	0.00315186414421312	MSTRG.22189			0.448380135764041
MSTRG.29689	-1.78233444823651	-1.64133729125829	9.17564526911331	0.00315555527924758	MSTRG.29689			0.448380135764041
MSTRG.12790|ENSG00000136379	-0.837923759063702	0.138629712200489	9.16755128581731	0.00316829651152983	ENSG00000136379	ABHD17C	58489	0.448380135764041
MSTRG.125|ENSG00000272153	2.57524837668468	-1.34330404239231	9.15214337094772	0.00320070727205884	ENSG00000272153	RP1-286D6.5		0.448380135764041
MSTRG.21506	0.926728449576384	-0.382638755436137	9.14667251186376	0.00320140956671995	MSTRG.21506			0.448380135764041
MSTRG.5934|ENSG00000165923	1.25056327930615	0.251408113828524	9.1350702459536	0.00321996506832345	ENSG00000165923	AGBL2	79841	0.448380135764041
MSTRG.21748|ENSG00000213225	-0.620383443894215	0.476561433530987	9.11308511083954	0.00325543195257503	ENSG00000213225	NOC2LP1		0.450276490675294
MSTRG.37725	0.513564223764659	1.24828243199585	9.08369633892079	0.00330347541803115	MSTRG.37725			0.453875499268027
MSTRG.7551|ENSG00000111752	0.426794857269845	3.90937880566181	9.06505766712681	0.00333432505379894	ENSG00000111752	PHC1	1911	0.454908485783747
MSTRG.25167|ENSG00000183864	-0.258897377809834	4.612414817051	9.05258208043293	0.00335514046480322	ENSG00000183864	TOB2	10766	0.454908485783747
MSTRG.15085|ENSG00000083457	0.305515599108651	3.53725488071713	9.00439023161584	0.00343682058383395	ENSG00000083457	ITGAE	3682	0.462479071099386
MSTRG.24177|ENSG00000142188	0.40183737817414	4.74296160828596	8.99053571099082	0.0034606816882449	ENSG00000142188	TMEM50B	757	0.462479071099386
MSTRG.32273|ENSG00000112367	-0.313653100830321	4.03655570416538	8.98037010975924	0.00347829860839463	ENSG00000112367	FIG4	9896	0.462479071099386
MSTRG.26930|ENSG00000069849	-0.256141818326472	4.6319699016296	8.94898505648093	0.0035332771780465	ENSG00000069849	ATP1B3	483	0.466777624117695
MSTRG.31308|ENSG00000204576	0.273613867965954	3.70563737550206	8.91677183914644	0.00359064331291297	ENSG00000204576	PRR3	80742	0.469308787004886
MSTRG.15190|ENSG00000256806|ENSG00000274114	0.499937695683576	2.04281509501566	8.91269001817788	0.00359798089896511	ENSG00000256806|ENSG00000274114			0.469308787004886
MSTRG.38987|ENSG00000237828	-0.723449769394561	-0.194972759672493	8.88241595578728	0.00365288954075567	ENSG00000237828	PA2G4P1		0.473474217266877
MSTRG.15270|ENSG00000179029|ENSG00000200463	-0.343903912214154	2.63687700649199	8.85750926813288	0.00369871396935844	ENSG00000179029|ENSG00000200463			0.476417476215675
MSTRG.2353|ENSG00000196154	-0.366528128121259	8.36258076038608	8.83646021214892	0.00373790525452985	ENSG00000196154	S100A4	6275	0.478475089382644
MSTRG.29938|ENSG00000251102	-0.614521891323247	0.306241705653773	8.80443268680309	0.00379836483584438	ENSG00000251102	CTBP2P4		0.478671105948719
MSTRG.3343|ENSG00000225265	2.86059199494219	-2.11789531938319	8.80279162453894	0.00380148989257456	ENSG00000225265	TAF1A-AS1		0.478671105948719
MSTRG.1332	-0.325535106898987	1.55092010870609	8.79879304625306	0.00380911550175118	MSTRG.1332			0.478671105948719
MSTRG.20194|ENSG00000099326	0.230439063112658	5.36339940572749	8.76876257165744	0.00386689505201977	ENSG00000099326	MZF1	7593	0.479573849452272
MSTRG.10413|ENSG00000257307	-0.950432893296449	-0.826072951286743	8.76259975479152	0.00387886441364621	ENSG00000257307	RP11-317N8.4		0.479573849452272
MSTRG.18969|ENSG00000267243|ENSG00000283269|ENSG00000283403	2.68609512431935	-1.54843891116174	8.74791312594255	0.00390754368863802	ENSG00000267243|ENSG00000283269|ENSG00000283403			0.479573849452272
MSTRG.19345	-1.8186437735467	1.63477214178061	8.74929958393227	0.00391799252081179	MSTRG.19345			0.479573849452272
MSTRG.17|ENSG00000186891	0.728975690057074	2.53700436031634	8.73514771267774	0.0039326498402365	ENSG00000186891	TNFRSF18	8784	0.479573849452272
MSTRG.26690|ENSG00000241288|ENSG00000248787	1.24282840744628	-1.03406008946668	8.69896781434552	0.00400471857226801	ENSG00000241288|ENSG00000248787			0.483711482909025
MSTRG.24798|ENSG00000100099	0.292510008162359	4.43837793685892	8.69459491898462	0.0040135214506984	ENSG00000100099	HPS4	89781	0.483711482909025
MSTRG.22255	0.473771924350557	2.45042367680407	8.68081660074972	0.00404138936802342	MSTRG.22255			0.484238334218574
MSTRG.32505|ENSG00000135525	-0.619148577390751	2.0231512294643	8.66294990465182	0.0040778254198722	ENSG00000135525	MAP7	9053	0.485779792359226
MSTRG.15099|ENSG00000083454|ENSG00000213977|ENSG00000257950	0.390246120846221	6.74113127975916	8.63844374132857	0.00412835629368705	ENSG00000083454|ENSG00000213977|ENSG00000257950			0.488972958945956
MSTRG.31574|ENSG00000196821	-0.214797631645894	6.37213112652938	8.62692534926323	0.00415233068308778	ENSG00000196821	C6orf106	64771	0.489002188844321
MSTRG.20743	1.43806922041807	-0.992414413234483	8.60430556735937	0.00419983254614966	MSTRG.20743			0.491786073543173
MSTRG.31810	-3.60537872389685	-2.6088381495723	8.62160669375518	0.00428020764507204	MSTRG.31810			0.497573302105434
MSTRG.15596|ENSG00000235530	1.72847280749581	-1.03563981838366	8.5586000850167	0.00429754222789885	ENSG00000235530	AC087294.2		0.497573302105434
MSTRG.7381|ENSG00000111254	1.9589055014197	-1.27590780090081	8.51762163827364	0.00438715075093165	ENSG00000111254	AKAP3	10566	0.504491904253026
MSTRG.13996	0.475020338464185	0.323298408971518	8.49109127928068	0.00444619685249945	MSTRG.13996			0.504491904253026
MSTRG.32084|ENSG00000203875|ENSG00000275072	0.763902882449263	4.55428531120431	8.47531049587541	0.00448785908992795	ENSG00000203875|ENSG00000275072			0.504491904253026
MSTRG.8980|ENSG00000204856	0.531610771660262	1.69522353995048	8.44589900697847	0.00454868242460661	ENSG00000204856	FAM216A	29902	0.504491904253026
MSTRG.20332|ENSG00000228784	0.438033948188195	4.31625941591285	8.43679239020654	0.00456962909328074	ENSG00000228784	LINC00954	400946	0.504491904253026
MSTRG.15309|ENSG00000170310	-0.375462589418149	3.08607644474411	8.42308943194912	0.00460133684922142	ENSG00000170310	STX8	9482	0.504491904253026
MSTRG.20599	-1.24034668789338	-1.65836188120897	8.41975205101532	0.00460909384243652	MSTRG.20599			0.504491904253026
MSTRG.12760	-0.677484141338767	0.231023506264892	8.41945176390731	0.00460979245740526	MSTRG.12760			0.504491904253026
MSTRG.37314|ENSG00000106868	-0.342621806874399	3.88643304657983	8.41422925408713	0.00462196016075786	ENSG00000106868	SUSD1	64420	0.504491904253026
MSTRG.15679|ENSG00000264577	4.85497932227179	-2.63093686812568	8.59299150400042	0.00462482494133365	ENSG00000264577	AC010761.8		0.504491904253026
MSTRG.11818	0.503695014819855	0.625117065654386	8.41225461934583	0.00462656945527789	MSTRG.11818			0.504491904253026
MSTRG.9292|ENSG00000060709	5.21404193848477	-1.6234013253375	8.44982051173419	0.00466511743162545	ENSG00000060709	RIMBP2	23504	0.50588546441333
MSTRG.10325|ENSG00000092295	0.916632885867651	0.727442322553086	8.36743373097882	0.00473248548517861	ENSG00000092295	TGM1	7051	0.50588546441333
MSTRG.31249	2.98334332087897	-2.02700729606274	8.3647251660266	0.00473896615052007	MSTRG.31249			0.50588546441333
MSTRG.23260|ENSG00000205611	2.5852533361956	-1.65196997177455	8.33388971293935	0.00481339735233759	ENSG00000205611	LINC01597		0.50588546441333
MSTRG.23680|ENSG00000233077	4.98905000479313	-2.42983434474989	8.46173122857674	0.00481399346304761	ENSG00000233077	LINC01271	101927586	0.50588546441333
